RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
394995,115,"Port St. Lucie, FL",msa,FL,1125.6240049232892,1125.5900057039871,1130.319696194527,1134.2877535900086,1143.0293906032202,1146.72905585665,1153.8944710953626,1157.3422382237093,1169.801342710189,1184.5074331844062,1201.3698950876033,1203.725400109586,1206.3190697846508,1204.4034373181566,1209.060343772222,1209.7865564953333,1222.6324025673061,1232.4606361300594,1241.362613587656,1240.298046726234,1239.683406490757,1238.3346958954417,1241.9148929583819,1246.970375165954,1262.1490125120927,1272.4684790888507,1281.8096034914113,1288.9302785100065,1296.3825860865209,1311.560814800676,1320.8238909974218,1330.9438783145488,1327.7605700452855,1330.3273019129324,1338.2114474803564,1355.73092792313,1360.0693115437073,1363.5894640953434,1363.4801900595849,1367.2653104186268,1371.9087524849012,1378.492737430922,1392.3364686377072,1397.9026399297188,1397.7713934072028,1394.3575644714317,1406.6400389986222,1423.6584329042125,1431.2140430684074,1431.8789928567867,1430.631810541009,1435.6776676034438,1432.8577018399794,1434.7700011850875,1439.4672404977825,1449.3750877667412,1461.3673761447978,1475.0203182947018,1482.5815517917338,1486.7376620411126,1479.903287677002,1480.696257118331,1479.4569971370222,1481.4867921409761,1485.4383648087748,1487.0837274826904,1505.6045641008268,1513.5148606636426,1540.3917141342392,1566.08528579568,1597.5964830798505,1616.043211850422,1636.0792466096061,1662.5097695372135,1675.0635972893526,1677.9046959262932,1690.0508061973394,1738.671232018715,1791.8705817703083,1849.956314288178,1879.9653673290804,1930.2810155056081,1994.267588800261,2048.8851674050593,2078.8139607778603,2058.6393857162507,2054.8537675887046,2049.215494608447,2074.045819862847,2101.687958487369,2136.627650909567,2158.2848879440007,2176.402466918226,2182.417621207678,2174.0525461202105,2173.891659793223,2176.9929515758286,2182.339280974565,2184.623899609761,2185.3277326835682,2198.8980133536534,2205.8444171812907,2217.1317135245367,2228.853587644379,2246.0552409679417,2248.1695121215666,2238.4362875156703,2226.397718303707,2220.3296656652683,2215.559017353821,2213.2716511652916,2212.694710521937,2237.402926414845,2249.0289735616316,2260.2504489257653,2255.965639159879,2260.0477097823314,2264.5824007334863,2276.0581783763273,2282.30593287509,2297.808327078788,2294.556254704081,2287.3921224989226,2283.4208514830443,2282.794682512286,2296.283612267848,2307.541417150321,2312.5168027502896,2322.806533065304,2316.1656011954087,2331.3346724317385,2321.7886685493677,2328.7632246581634
395146,145,"Tallahassee, FL",msa,FL,847.0598415346437,850.5247240117712,855.28744122125,861.8471765928559,862.8894259475517,866.6544748700885,862.5885779009262,859.9445519787607,854.5782350977486,852.8179499256559,854.3157887982878,858.6096605818228,864.3540362120815,870.7932648867055,874.6640319836868,876.5206098181143,877.2856882041388,879.3589561540991,882.0157853216664,878.9598549814751,873.0369274197475,871.1779038298286,868.800153423648,873.0360903485722,878.1693449531051,889.9933451372657,900.0094508156839,905.8713041820746,910.9025624824374,908.6145925343945,909.4951239386199,909.4901367828082,913.9711068598314,917.3087387988129,916.952891133398,915.0154947600987,916.1342741328606,924.818267920843,936.3531771898961,943.1526967841901,945.3307777784131,942.5229592297767,940.8212333924411,940.0162576585903,942.5249724803033,946.445968405746,951.1380293851289,957.6638737639597,967.7282626025665,973.7860735772889,981.8469918849338,980.433795974415,982.0015257603116,985.0458872554783,995.3747401405468,1002.57631538358,1007.1810041037703,1008.0255638094053,1010.1784683987844,1004.4942588418733,997.6997728151363,1002.3601263739353,1006.5279636632217,1015.2580546517547,1006.2292028327547,1009.8810854422036,1005.5082201867434,1016.8455271914197,1021.0700726835124,1037.9268739710833,1039.5366057142098,1041.9002218214844,1035.4316101381166,1040.8935961344346,1041.3603936424731,1050.150070074665,1052.7287032033826,1072.488683724961,1096.8846714537103,1133.0252462908795,1156.8605685197251,1171.8486811626608,1173.9107057908886,1190.9125078549523,1195.5637746277819,1200.6058770741479,1205.3715369611855,1217.4933249764483,1245.0162241641503,1267.104089662907,1289.884302327734,1310.1512308197362,1322.100492983118,1334.2925819277252,1334.673256699803,1335.1768117569816,1329.1101093126913,1334.7529710485098,1336.8813223807042,1352.8900318567703,1360.040100936917,1365.2746367241693,1369.954674782524,1371.041832855039,1383.2303470847178,1383.7727888013708,1400.7008185863954,1401.8125820236953,1405.8918828851274,1400.2151428564891,1406.1038898185323,1410.6523417346457,1411.557954602105,1415.7240010909572,1421.7936827395479,1429.5248680254813,1429.209517849469,1433.0941509923705,1437.267623974461,1445.153628738374,1447.9611631332584,1451.3684143970788,1453.9567685102174,1467.9717166620683,1471.7411225923702,1486.570658934925,1485.9359148506194,1489.977087527623,1471.8043993394886,1475.29193316435,1465.8740036074662,1467.9033499738537,1468.0481860338243
394901,147,"Naples, FL",msa,FL,1415.8012899257403,1409.6699399058564,1409.4054915781724,1404.0054139322353,1387.0940803997514,1391.6297174303065,1386.9417256282156,1402.165156965312,1416.8516661805866,1464.9773986539924,1497.1225766964135,1511.4847233167036,1501.5050897273663,1499.107777628052,1499.8818015048134,1488.1212796545174,1461.04825760095,1441.720424409471,1433.6770563239722,1451.7365593804298,1466.984887251852,1492.4933024802933,1520.5657012539243,1533.1611875477242,1536.1532750342583,1523.746359059022,1525.4369166124554,1525.2906911903212,1516.8652690867307,1515.1966191347447,1517.0897798029382,1525.2552724029997,1513.7585629315388,1518.7246680927165,1539.8015798297774,1572.7235754780809,1582.0838895681584,1587.4296993471628,1585.810335871199,1588.7504571120585,1584.1582161468004,1582.2271719728703,1575.3970164136451,1580.3685677503736,1588.9804766661669,1626.3140792094664,1651.255900492234,1683.8029419272068,1671.547416040441,1663.5865458365215,1651.012975829328,1644.2687404828225,1628.771194515055,1607.7831175290185,1610.0600522383697,1641.350454948158,1656.4656960216998,1692.12454451446,1694.6766123673556,1731.6118649562318,1727.7853924968788,1733.4863664813042,1696.194392957639,1666.9404861747128,1647.0684093369666,1647.1511440172308,1659.6251430128482,1680.0118796393497,1711.2119765131672,1756.5363884278086,1785.263685044289,1814.1479588046454,1798.2886586966765,1801.0793963651402,1804.7713179919056,1847.3527379100383,1875.993362961145,1918.554868780482,1985.7591816238498,2082.8265884536413,2185.026675988148,2260.912349721264,2350.5387944720546,2407.6024988566846,2468.7758033210234,2465.969260504084,2485.590349508286,2496.5203532426517,2544.0416117582154,2547.501355125009,2540.9162697454517,2492.725580255178,2511.9512700916557,2558.5652518903903,2660.819961772353,2718.1905272339973,2714.6203872804654,2675.1953368638374,2653.5100503335784,2641.027346572141,2620.7054964350596,2611.386260168613,2617.805176542159,2637.6404215937882,2660.3504877496644,2709.1717411593127,2723.4115868660238,2754.089717623527,2723.0457232585222,2703.329807368423,2650.6028362847496,2629.384659909772,2626.6235057334134,2620.7055923361586,2634.8417087615812,2649.8044233034016,2651.4703087396256,2670.1949863625805,2680.2042071966625,2702.677936611957,2672.6806110609555,2655.1674787477305,2636.3656186559388,2640.6507916326095,2619.452357825649,2611.780027287696,2592.6620476865032,2585.403244291486,2584.095483558433,2604.618511141492,2630.6107329283536,2651.18054599989,2653.995000886843
394927,149,"Ocala, FL",msa,FL,811.4218336897769,814.1373193428956,821.579000838565,824.9222418592981,837.9626930486025,840.2391522893682,844.7093225077621,839.4575797667031,839.0833214394445,841.3559988690346,848.2403069455173,850.2356022316249,849.0788959509692,849.0989911586624,859.5770174845549,872.3941565184589,881.5880187285989,880.876411790236,877.3637697847086,875.1614249025951,884.2708157688229,884.9183205404198,892.2970512617621,886.0884390978263,889.7990824187102,890.0003025313772,903.1150080425839,910.4228814387745,916.1721724318187,925.2667728753835,936.447783919042,947.1842306875651,949.9814152193671,958.2972393330797,963.5790114958653,961.2700703002249,958.273509643016,957.0713403440959,970.5177958333012,982.6204682354438,991.7033579853769,991.2457615739621,988.5399993387413,990.5094229854172,990.1168056523011,994.8697650767231,986.4159469017624,989.0642513324045,991.1375021283463,1007.818858263295,1021.706445239665,1031.3103938773324,1041.452144327229,1039.4240663570515,1044.0336665297484,1040.1033310254154,1042.4344267370745,1045.6531853749145,1046.4442817517136,1048.3539280710468,1050.7314606717534,1059.181643737024,1066.0566225663902,1069.9001498557961,1076.9603824706817,1095.036944733771,1110.9049034373106,1125.747771965507,1135.6100567583155,1143.2190949740332,1157.132639817185,1176.452225542728,1188.7659528299741,1194.3293224358702,1187.3189890701465,1201.767739301662,1218.2660578785271,1252.063330146211,1276.0731152945928,1323.5358960760625,1353.2508909961873,1394.1585571108,1405.0956175776423,1425.9509322630659,1437.029467172175,1448.9085742442487,1466.2137402793658,1484.1491519462388,1508.7650551303893,1520.1685277283011,1527.4014017229504,1516.5098112207083,1512.3574412964495,1506.6120938661325,1514.6646877820258,1513.7202716171203,1520.936946380501,1526.3156555700207,1535.3137803017,1541.3964165110572,1551.1867508990686,1554.8580344104985,1550.264894814064,1537.9671445226131,1533.2048460334372,1527.967838591183,1523.54039840742,1513.3046424897761,1508.1820309528719,1511.568847303624,1515.7725254462266,1535.1384616569917,1545.7563957682382,1560.5178742786013,1561.3854315778078,1566.8255324757642,1573.6584827673637,1574.9467907951005,1573.8157120791823,1569.1295298702985,1573.795388894984,1579.8830846316475,1584.3580760194427,1592.0151520536972,1593.7386885572002,1599.6833721148678,1598.3179855845797,1600.4027521051305,1599.926789882885,1600.3330935161746,1602.6176249604134,1602.5926168668707,1600.30874422298
394622,155,"Gainesville, FL",msa,FL,903.5445029850077,916.7420884384131,921.6823256236738,924.9246107693416,926.0594858576908,924.0447117232968,926.859846473889,922.1701527605211,927.4257617940426,935.3309488946619,949.3182440174907,956.2800908177829,958.7110663662532,962.0608175305323,963.7713594508464,968.1920398004818,973.6428765721918,971.4855609270335,965.3500813415561,954.152279359101,956.0305676524388,964.254192929357,977.484397042205,989.9856956126813,996.9576746631543,1011.001704670711,1017.6004924115274,1023.5331956312153,1019.3532542553997,1023.1052092276991,1022.0706857044646,1021.0709304886985,1018.643101661295,1022.301885869515,1032.3890787191524,1038.0283308858745,1046.2488479253666,1051.8127937103045,1064.8955309670566,1073.1564920906094,1076.237148633513,1075.9695496533561,1075.2501126479594,1078.1632586071648,1077.2104292359684,1083.3450279945976,1096.6847423779702,1099.5685709977633,1104.4230928877498,1107.8106735402343,1126.7372180667214,1132.3955617807949,1134.1887211645278,1136.1079251174713,1145.763325833343,1154.0325892409405,1158.9596753774138,1158.952388015446,1161.3495466205538,1162.1411271544375,1166.318705411816,1177.9775198072448,1187.491762963719,1194.2439629556732,1189.6456712897152,1191.4958687780068,1193.0610147942234,1188.9829879104439,1180.3184126699075,1175.477293506823,1182.1842638176822,1194.0573266334843,1200.079889910312,1215.3064605384911,1222.7025211431019,1236.5487290302763,1248.0229985581225,1271.4203409773058,1305.5488724886375,1338.7378793180592,1382.8913882502727,1410.9415196371338,1436.0048602892407,1440.4949898193854,1443.494347331287,1443.6621573884079,1449.958305407922,1465.0298783049818,1483.487118474515,1501.711575086689,1520.5072212950297,1532.1024930029414,1536.8347704112648,1535.0086661472803,1530.5288586028219,1524.5454247523605,1526.3276746542726,1535.262118914796,1552.3613111589539,1561.2608766715216,1573.7479400623372,1584.3541109763198,1594.1217400701041,1589.5879236697629,1577.9771478073546,1561.6885153394044,1558.974032601058,1557.5573754783727,1569.4689089757503,1574.5455200364706,1587.1598350647223,1593.2395277397395,1597.509362133328,1595.8929313956294,1597.847748773725,1605.8813450389039,1612.773967836072,1612.0622870600437,1605.4552991710927,1604.1838862593802,1608.7409885677353,1612.1345334323753,1624.5575710138485,1632.1205136815727,1648.375747532827,1647.4094478377292,1652.3939487953103,1649.9084424224836,1660.9679073160423,1660.8076030081145,1659.4225601130663,1650.6336024712882,1656.5180488459473
753875,176,"Crestview, FL",msa,FL,1036.3932271381345,1032.7812059275357,1041.4773773857157,1048.145647637473,1058.2619275500365,1063.6358568354221,1067.4112776318134,1068.1642858627572,1068.3890189878612,1068.627181181501,1069.71861849689,1070.8963672327816,1075.1939480076599,1075.994163534209,1080.8167007829995,1084.642927126427,1090.543468451905,1095.1444152996767,1097.9639696771355,1106.5797275892767,1107.9020771537046,1107.1516758054722,1101.5477548969984,1097.8912356787257,1104.2234071519706,1113.9106509057838,1125.5170353663598,1130.8749894603259,1143.9995928588853,1154.8344569135313,1164.111462832372,1163.9126997634999,1166.2474659035981,1167.998483496751,1170.2786693471216,1168.568580972748,1171.3565552902903,1175.2455687881738,1186.616504373593,1199.8852390616685,1212.9688600398233,1222.0161447628257,1232.734731839536,1234.9630633439588,1238.008307152978,1233.5655245756514,1239.3290771320815,1250.954998405744,1264.0748004433472,1279.0718350666566,1291.6580262516447,1307.9113556661987,1321.0732086799069,1329.918197102183,1339.990672770247,1348.9900222400383,1356.1903992634734,1349.5803473456028,1336.0123352688972,1330.5516311824438,1336.0165071577908,1349.9562077265073,1367.1566145441768,1371.9316822025567,1369.9567970542173,1374.0664974790784,1394.9195538380686,1418.3147123195336,1422.639277563049,1425.8883000988174,1429.426289613179,1427.7629338208005,1433.8362889661137,1464.873336049455,1518.3129235941362,1582.2180145086318,1639.9071810533062,1686.5986314896893,1740.4774378683373,1774.9541725390886,1791.3762586950184,1777.3587424223454,1764.336930058126,1772.6278539266814,1795.3810504646835,1815.77601538639,1844.187640222136,1866.311664472972,1894.3020990442217,1915.035966125725,1919.912398968294,1927.0600432552956,1923.3145290654043,1908.2097448666789,1886.928981857875,1863.8104393147003,1863.0214142015486,1866.571388853694,1891.1160136101616,1908.391911029167,1927.3932365919716,1928.5265446931135,1923.081922197888,1913.1414666256705,1908.0020781756618,1902.2331085299884,1891.7044882167045,1875.5434508460962,1870.5487376389626,1872.4419541569998,1885.4235354126042,1903.8830084960016,1919.9484443354054,1928.5102778801986,1937.0436351461321,1940.5221739464557,1937.6972777056371,1923.3851463065241,1911.633741750478,1900.7521082104952,1909.21191355894,1921.8925809530074,1939.853630439486,1947.1757766304092,1945.2764242114176,1950.4629540069182,1944.9672850790978,1944.2959136161778,1937.8712214971806,1934.2291133512117,1925.3120790888765,1920.4529200818952,1917.2790657036346
395009,237,"Punta Gorda, FL",msa,FL,988.7256682871587,996.0045691162941,990.84081589484,997.038314386788,988.0360422638413,1010.7585757301298,1018.0873699043623,1050.4541608565366,1051.6738174866055,1068.8555565487807,1066.7490382460783,1083.4287337891583,1088.1645650942212,1084.506429350972,1082.4565326207419,1071.9464785672542,1072.2749519321228,1065.3325164178616,1072.3044843183052,1083.4915599654537,1091.9407493520944,1099.2304504485774,1101.1025329887177,1102.6366263830275,1099.716044011958,1100.4022747437418,1122.2035329178673,1134.033120641915,1143.1780187530062,1141.0714090258857,1140.8856885027924,1136.126204381022,1147.3007755653912,1160.5282635348963,1172.9777442933716,1168.912427692715,1174.1860251535968,1180.5049357874252,1184.458916227561,1180.5093248739543,1178.592133288315,1177.2397042774207,1185.2118745276523,1183.1587857167037,1198.4884604572326,1203.8395802674124,1212.397787942043,1205.5807200349207,1207.538991059061,1222.4879615496282,1223.7304775209225,1222.9001687173188,1215.4084325655276,1218.5435964617348,1225.3698257057438,1226.2557390522124,1238.8647759092073,1253.8440014374714,1269.425448553397,1287.257362117292,1280.2546489603087,1275.7219602506739,1258.727617371767,1254.214102344578,1260.6839785374732,1276.1817218186357,1304.9944675666686,1323.4636737915164,1337.6957101434423,1343.7724327786939,1365.81626519305,1379.8764394916682,1381.4632092291622,1396.3303965255886,1400.7546705363106,1410.6444762417639,1394.6330698502888,1421.6056563583052,1437.9912851176557,1488.1597769411333,1550.916360508398,1614.365299743607,1685.4223386859378,1702.6380482127129,1756.991116340723,1750.718794080964,1747.2437115441003,1742.4658709325277,1762.6156593633734,1807.009843192583,1836.6520192686996,1824.4239678641188,1820.073950204978,1845.234435789988,1905.5863445372133,1948.4148394845315,1954.1301477998713,1942.6029663900106,1939.9292186904736,1931.6127407521592,1925.6301071977896,1913.5104385715551,1906.2042766911989,1922.5885467190956,1913.6463790870616,1909.31514416134,1887.7801165790563,1881.7573125661042,1893.2775177739368,1902.1515017098798,1920.670180169071,1906.6488886860204,1885.6272085597775,1861.520275481924,1843.1463259639434,1855.4596847130986,1859.3578529633257,1872.4409617515164,1875.5766090439326,1870.4874293606533,1872.5973323478347,1848.294135683288,1854.0884439655226,1841.484793927346,1861.8980579008,1843.6008000906727,1840.4970733950347,1837.4659363293893,1850.105663160888,1844.0175566824762,1835.7546662097927,1819.5219110902967,1826.9822926025756
394960,242,"Panama City, FL",msa,FL,929.5010011655704,929.3389054726595,933.9872601580798,941.9577690236754,944.2803547831281,942.6120644469347,944.5520215310974,951.8567594959839,953.5915288461008,949.8792708546263,948.6196470921467,957.6480255098969,961.6661234026964,964.694751293904,972.9306212118397,978.4059041143622,989.2088174267237,983.406387651689,986.2709775420074,983.7900605843198,985.927552298063,979.0696642780409,965.0100979366302,965.2450178086386,973.4523816109112,987.3431056452347,989.8887074781803,999.0832499768181,1006.7058672016108,1022.3498800535026,1024.5033087260256,1029.433255738338,1024.2786343369332,1025.398099708457,1025.8601121294068,1029.293436171072,1034.443628182342,1039.0959068876537,1049.7867763025852,1054.9283175387989,1063.5857828381877,1067.1413417085225,1083.9488410978768,1088.8994333497542,1088.5270490464607,1113.7591351917827,,,1300.4735046653777,1312.6028849749307,1328.5848954188598,1354.7675720214627,1376.9092017657742,1397.3241085161198,1420.156396175608,1392.855188074972,1390.0826209332968,1380.3024649869415,1377.8415704101938,1366.8197393579394,1334.0173158800992,1315.7339534602777,1307.0303166058268,1315.157080211321,1309.9888204283645,1313.0669173099752,1322.9878272250005,1349.4269394724647,1362.4526448089998,1369.2117621005125,1373.6553188606083,1373.70564759734,1379.1334066522782,1390.6484810269785,1417.9029507932812,1439.9478141702145,1463.8465485996635,1480.2082819777775,1501.650031464229,1536.1547685509838,1563.0338118620732,1587.5695054521768,1584.3571929036589,1608.3030678460937,1627.2546421617938,1638.3154552321105,1630.0923118785956,1640.0333596902028,1659.430883836214,1683.2028492929162,1699.7681130067394,1703.4536678422162,1707.2227464040234,1682.8443945068293,1667.4593656892798,1652.0847952925524,1650.3854894718731,1661.5465986823517,1678.602946363632,1700.4031504860184,1711.2935922806957,1710.148366803191,1703.7871472845416,1702.312599386067,1695.739088062668,1696.0076684787327,1683.9452730601201,1671.6675186305272,1658.0704328687937,1656.3754597726281,1673.4530924212077,1698.3754202473642,1720.2945974191632,1724.9013425719306,1730.582030398647,1734.3606200377474,1734.2377520247385,1711.7811031634408,1682.6735586715793,1675.3734236456157,1669.8307406655815,1674.556528165814,1670.3006628082328,1684.8202607471503,1705.550303711253,1717.375337766299,1727.0128919935187,1726.3396917288578,1733.504831218545,1717.2334528186818,1704.6490002446817,1685.6760376414857,1689.3778998944672
395079,274,"Sebastian, FL",msa,FL,941.1899022661494,951.9778277619844,958.3240569213227,962.8147338995911,971.757771719609,971.8733345877707,977.790286021462,980.1777831652275,994.0765731315107,1015.3239486632871,1066.4863511425149,1087.9280869366553,1084.545695022675,1045.289204909277,1036.1210657557544,1042.301424157152,1053.04208699793,1045.1684998081864,1054.041862131397,1058.1705918075809,1074.6118639434903,1066.9060796271774,1105.942048426934,1130.3690736562633,1155.509011007225,1139.1073797594506,1144.292168377363,1144.637514516735,1147.3822768741636,1134.4798247180356,1139.0034802399846,1146.2322850050355,1181.6544922321634,1196.769450552054,1215.9983841942994,1240.979630090529,1248.4495397805215,1247.14077075889,1203.6867405620753,1191.9898151103068,1206.0625381136167,1215.983612477259,1244.145266232745,1228.5923238510425,1240.8353277370143,1241.904998961322,1267.6026503782252,1270.7220211476233,1268.5663385321502,1255.9295955535902,1252.3365449591142,1258.887534841996,1277.6631651411747,1277.5363927098426,1278.5753776391093,1297.6809382146637,1317.878142783016,1352.034992157432,1339.1520513411078,1351.9549601231397,1330.3502793981397,1340.142682695147,1354.2555171914394,1364.9851929449962,1360.2657493706613,1348.3260008797854,1341.4080658750954,1383.5128508436212,1418.2771856382121,1462.2202478096433,1462.1179965457147,1458.8410185812388,1468.7683803290322,1467.0441195914993,1503.3692416498805,1522.261667916362,1530.8690302141372,1557.837094824343,1607.1945248370814,1666.7456161165712,1691.925594222884,1696.219272639665,1767.187745872761,1817.7127351503107,1876.7812570664737,1853.0298809092533,1870.7566203260067,1874.697627713885,1882.4520821381682,1892.2263730492657,1866.9536742807798,1909.6757977236362,1927.4149924344595,2014.0193827583212,2023.7610118895454,2002.5857268302825,1987.2124596025337,1988.262851987534,2001.234221616179,1989.426037661088,2002.986342066919,1988.3543187506598,1994.3282814166905,2006.9593287583687,2067.9303273352575,2088.930972644638,2110.9163851166168,2102.4769726765194,2100.0306594363733,2082.331339936899,2078.4791129573373,2060.218638924391,2047.1006375985778,2038.383842461718,2050.4665823946934,2068.074124585461,2089.168214145466,2103.786421061917,2112.0756986991373,2143.0339374330665,2164.3140864935503,2163.856175562274,2137.612360842194,2121.3933743344655,2108.1347862910893,2112.236298484379,2106.2492160137926,2126.8982507137935,2107.606514944012,2114.697959095651,2114.6431939378313,2119.1529894543096,2133.455713895714
394685,289,"Homosassa Springs, FL",msa,FL,,,,,,,,,,,,,,,,843.8029825547526,,868.979766313241,870.6565715762476,869.9814271612166,886.4420734591714,902.7623618492132,932.295536611948,933.9141681429248,930.8286010190502,924.0879676500361,936.2591327609581,949.4554338633213,958.4624684891778,962.8364604000109,978.4505729897455,986.8346943475141,1004.4149360472521,1005.9448243499361,1007.0003545327314,1003.5169903842367,1009.8739087166834,1018.6162578730093,1026.149970480886,1031.3867067270326,1037.546327153095,1042.4519863296769,1040.6194492147745,1037.4034211732765,1042.8597452223669,1049.6860393122981,1050.9799140373636,1036.4946071884008,1026.5855424202487,1038.0636192501613,1051.5394898230095,1061.6915386188787,1061.6167771404107,1076.1835353390368,1095.4884846571333,1102.1084805361027,1094.585475898056,1084.2568560485722,1094.309896120116,1096.9148368786232,1103.7253856209215,1109.2250422992042,1123.1282064654401,1122.4081511349189,1103.3028839046997,1110.1132728262946,1124.7494026747272,1147.584320940817,1154.3349232853348,1162.3719256696038,1180.2655932732248,1182.61715238225,1227.1284859701043,1237.128515913033,1266.9486656067602,1274.3344308543954,1295.2904238571095,1315.7043448837587,,1354.2124335573944,1360.466083249665,1386.5001269913193,1403.2807444600353,1435.705444673182,1453.3350718078195,1449.622426635869,1458.806392802538,1469.5885023512967,1492.1583902813588,1521.1226975784466,1538.0275879127016,1548.0099718761892,1532.9809069608839,1520.154681522946,1509.7988061598912,1524.930819429477,1545.8498519170807,1569.6115520180197,1570.1828042493876,1564.819943402077,1570.6755697149217,1578.9852735483753,1586.6910649704728,1593.6171971322879,1598.9243653401152,1610.3933631953194,1622.9509044268746,1621.7348766051023,1623.126092921662,1603.9663184228384,1616.204108390093,1621.3618581282813,1631.4841395313138,1622.7438739020733,1628.641937787101,1627.9607010512098,1628.6775866180783,1633.9308602639853,1632.2184124198125,1661.6234863561085,1663.2722282720258,1670.5325866690894,1671.4826851541034,1664.6056037644087,1668.262854133983,1651.875660226621,1657.4110436102505,1660.2972127082328,1651.64547439876,1656.147884899846,1657.5596676133835,1668.1445867164869,1660.0151515151513
395153,329,"The Villages, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.2901605081477,1382.1521351774818,1393.3367102623251,1456.1781932136387,1455.3514158014978,1512.2893905758592,1505.5411807869295,1542.741308724939,1564.518877314305,1583.6487311711242,1633.5487129698947,1651.0307278556668,1626.7573675442463,1596.0941747165273,1558.4355210895906,1580.3509006169734,1591.420180841775,1600.2631181495583,1587.341852562691,1584.1388006021639,1604.4142973291698,1626.6559928625945,1653.8614202827805,1666.643249809731,1691.389091377539,1701.3181158627438,1678.6767968078914,1661.2386340330888,1652.4873160691466,1660.4265812332244,1664.173367948235,1663.3568205690867,1680.4951714894955,1702.8024739069779,1716.7488701212405,1742.0927978183706,1720.9867239709588,1698.8782061745314,1635.289649601134,1608.8041436289636,1600.5433153794318,1618.9275668766425,1638.4869319897728,1637.8691930812358,1650.34289836372,1654.1567445071983,1665.4908949101662,1649.624627900138,1658.1491596638655
395080,390,"Sebring, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.1319044316257,872.3332263971758,879.1839470073969,884.342575122137,918.2584697174385,911.3684938645275,928.8808930462789,915.0757572661386,922.0525796776747,918.9967617968971,931.0893538834654,914.4923647874297,908.4030689411635,920.610621247799,951.109009315837,966.7639263152204,948.8740269602191,926.5584264063474,930.0299465989546,928.8379245413029,950.4885455975465,949.7368484235831,968.7701995133552,978.9017644390584,980.3962342299974,985.4734531651426,981.9117202579637,993.0276012250698,1004.4734542293698,1001.9714843120843,999.2273600802371,992.6693238535235,993.1706771214986,1005.9218390507456,1003.4484140569524,1030.8022164795393,1033.611567152132,1048.91429236462,1060.656104632851,1073.782121477148,1100.893430492673,1117.200601445521,1129.8255313794023,1131.9476828152387,1147.9156075432654,1158.8630054210491,1171.0896453571656,1194.4362458523608,1214.8310453696447,1243.0306426528248,1247.4660058368436,1273.9060192864952,1289.1268703719743,1300.4484818119688,1306.6968071425872,1336.1399144316845,1351.316287560298,1365.1990152774074,1363.9599472699767,1361.1281408172956,1382.2068218956017,1402.0237976431592,1433.3330202915351,1436.4089582329698,1440.9855034017853,1435.0889887748647,1461.7382423437684,1462.0237050389705,1475.8042872943706,1471.6619372547607,1473.5339455453534,1485.0855958394645,1486.1473521081502,1499.979480786053,1493.9264020592311,1494.467833255822,1490.1250952388377,1488.9541154199337,1494.917840531975,1501.4943448654292,1516.4380020952515,1522.4677992565103,1526.9510069958715,1518.9835616068751,1529.0845623799382,1524.6821086237724,1518.9050141998043,1516.3144340764632,1521.8691011478434,1543.9123972790826,1549.9316861584095,1548.3399231753856,1548.7332835718732,1540.6214937882958,1550.2570605480419,1550.777677263507,1562.8797670087645,1553.7189790931016,1541.5649407783483,1534.611111111111
